record_index,record_id,work_id,title,auto_level_source,auto_route_family_source,screen_priority_score_source,manual_queue_rank_source,final_level,include_final,exclusion_code,route_family_final,reviewer,review_basis,evidence_location,decision_notes,project_family_id,family_is_primary_work,family_grouping_basis,preferred_record_id,is_preferred_manifestation,dedup_rule
290,REC-8038055899F288DD,WORK-569E8221840CA718,MEADOW: Memory-efficient Dataflow and Data Packing for Low Power Edge LLMs,A,DATAFLOW,13,1,A,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-8038055899F288DD:title+abstract,"MEADOW implements an LLM-specific dataflow on ZCU102 and reports prefill, decode, and end-to-end latency improvements.",PF-7E3A5FA298AD6A6F,True,single_work_family; no explicit cross-work release or extension evidence,REC-8038055899F288DD,True,unique
291,REC-E47480B3889FF9C0,WORK-F05D9D4A331C98ED,CORDIC Is All You Need,B,DATAFLOW,14,4,B,True,,OVERLAY,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-E47480B3889FF9C0:title+abstract,The abstract implements a reconfigurable CORDIC systolic engine supporting MAC Softmax and diverse Transformer and LLM workloads on FPGA.,PF-E361827C583A0708,True,single_work_family; no explicit cross-work release or extension evidence,REC-E47480B3889FF9C0,True,unique
292,REC-EA4C0FAA7D7F488C,WORK-467D637F1A5F438C,Design and Implementation of an FPGA-Based Hardware Accelerator for Transformer,B,,14,4,D,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-EA4C0FAA7D7F488C:title+abstract,The abstract accelerates only tiled Q K and V projection matrix multiplications from DistilBERT on a KV260 FPGA.,PF-36A0C57CDD2E85C9,True,single_work_family; no explicit cross-work release or extension evidence,REC-EA4C0FAA7D7F488C,True,unique
293,REC-AB2731AA91BB679A,WORK-C9F3EF12C84E4446,Quattro: Transformer-Accelerated Iterative Linear Quadratic Regulator Framework for Fast Trajectory Optimization,B,,8,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-AB2731AA91BB679A:title+abstract,The abstract deploys complete Transformer inference on FPGA for real-time trajectory optimization and reports system-level speedups.,PF-612E44D0BADFBFDC,True,single_work_family; no explicit cross-work release or extension evidence,REC-AB2731AA91BB679A,True,unique
294,REC-A9B512BD33750559,WORK-ABA659CF3411B26B,LoopLynx: A Scalable Dataflow Architecture for Efficient LLM Inference,B,DATAFLOW,9,4,A,True,,DATAFLOW,codex-title-abstract-screen,title_abstract+local_full_text,survey/build/phase1_mapping.csv#record_id=REC-A9B512BD33750559:title+abstract; LLM-inference-on-FPGA-papers/papers/2504.09561v1.pdf pages 2 and 5-6 sections III and V search phrase end-to-end inference through L transformer blocks,The abstract evaluates GPT-2 inference while full text confirms prefill plus autoregressive decode through every Transformer block with measured tokens per second.,PF-DA130C9A8682ACE6,True,single_work_family; no explicit cross-work release or extension evidence,REC-A9B512BD33750559,True,unique
295,REC-971FEFE09F7F6727,WORK-61DC4DE62095456B,FPGA-Optimized Hardware Accelerator for Fast Fourier Transform and Singular Value Decomposition in AI,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract+local_full_text,"survey/build/phase1_mapping.csv#record_id=REC-971FEFE09F7F6727:title+abstract;LLM-inference-on-FPGA-papers/papers/2504.10411v1.pdf#text-search=""image data""","The abstract centers on an unrelated workload (This research introduces an FPGA-based hardware accelerator to optimize the Singular Value Decomposition (SVD) and Fast Fourier transform (FFT) operations…) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-971FEFE09F7F6727,True,unique
296,REC-C3B39CB94F1B4C76,WORK-90955D75450E115F,A Unified Hardware Accelerator for Fast Fourier Transform and Number Theoretic Transform,X,,1,3,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-C3B39CB94F1B4C76:title+abstract,"The unified FFT/NTT core is evaluated only for DSP and post-quantum cryptography; the paper supplies no transformer/LM-relevant operator, compiler, or architecture evidence.",,False,,REC-C3B39CB94F1B4C76,True,unique
297,REC-4A2A4509290BC306,WORK-433F583F5D6169F5,HLSTester: Efficient Testing of Behavioral Discrepancies with LLMs for High-Level Synthesis,B,HLS,12,4,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-4A2A4509290BC306:title+abstract,The abstract uses LLMs to generate tests for behavioral discrepancies between C programs and HLS circuits.,,False,,REC-4A2A4509290BC306,True,unique
298,REC-74DFFEF8FFD0B3C6,WORK-91AE5CC8F766B61B,"HPU: High-Bandwidth Processing Unit for Scalable, Cost-effective LLM Inference via GPU Co-processing",B,,14,4,A,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract+local_full_text,survey/build/phase1_mapping.csv#record_id=REC-74DFFEF8FFD0B3C6:title+abstract; LLM-inference-on-FPGA-papers/papers/2504.16112v2.pdf pages 5-6 sections V-B and VI search phrase end-to-end execution time,The abstract prototypes GPU-FPGA attention offload while full text measures complete Llama2-7B generation with 1K input and 1K output tokens.,PF-E18206EB018BCA85,True,single_work_family; no explicit cross-work release or extension evidence,REC-74DFFEF8FFD0B3C6,True,unique
299,REC-0A35BCF12DE7E299,WORK-EDCEC112A1B67954,TeLLMe: An Energy-Efficient Ternary LLM Accelerator for Prefilling and Decoding on Edge FPGAs,A,,13,1,A,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-0A35BCF12DE7E299:title+abstract,"TeLLMe supports both prefill and autoregressive decoding on edge FPGAs with ternary MatMul, fused attention, and normalization hardware.",PF-1090AC9388196005,True,single_work_family; no explicit cross-work release or extension evidence,REC-0A35BCF12DE7E299,True,unique
300,REC-7EB569AC45BB6577,WORK-3E70F9D5F5091C07,COBRA: Algorithm-Architecture Co-optimized Binary Transformer Accelerator for Edge Inference,B,,8,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-7EB569AC45BB6577:title+abstract,The abstract presents a binary Transformer accelerator with a one-bit matrix unit and hardware-friendly attention optimizations on edge FPGAs.,PF-A22AE909C2A6CB8A,True,single_work_family; no explicit cross-work release or extension evidence,REC-7EB569AC45BB6577,True,unique
301,REC-27F112DB592D26A2,WORK-C8B396D704EF5C5B,On-Device Qwen2.5: Efficient LLM Inference with Model Compression and Hardware Acceleration,B,,14,4,A,True,,CPU_FPGA_FALLBACK,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-27F112DB592D26A2:title+abstract,The abstract reports Qwen2.5-0.5B output at 5.1 tokens per second using a CPU-FPGA hybrid execution pipeline on KV260.,PF-5EF68A1A692430F1,True,single_work_family; no explicit cross-work release or extension evidence,REC-27F112DB592D26A2,True,unique
302,REC-58388E3A8C4C4CC3,WORK-DB818A275A846AAF,ApproXAI: Energy-Efficient Hardware Acceleration of Explainable AI using Approximate Computing,X,,5,6,X,False,X_ASIC_GPU_ONLY,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-58388E3A8C4C4CC3:title+abstract,The implemented contribution is confined to a non-FPGA platform or fixed ASIC concept (Explainable artificial intelligence (XAI) enhances AI system transparency by framing interpretability as an optimization problem) without a reusable FPGA route.,,False,,REC-58388E3A8C4C4CC3,True,unique
303,REC-0084AA0272388588,WORK-41CDD344CD15800B,LIFT: LLM-Based Pragma Insertion for HLS via GNN Supervised Fine-Tuning,B,HLS,9,4,X,False,X_LLM_FOR_EDA,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-0084AA0272388588:title+abstract,The abstract fine-tunes an LLM assistant to insert performance pragmas into C or C++ HLS designs.,,False,,REC-0084AA0272388588,True,unique
304,REC-1C8427A2FAEFACE4,WORK-7C8209B4880448DD,AccLLM: Accelerating Long-Context LLM Inference Via Algorithm-Hardware Co-Design,B,,11,4,A,True,,DATAFLOW,codex-title-abstract-screen,title_abstract+local_full_text,survey/build/phase1_mapping.csv#record_id=REC-1C8427A2FAEFACE4:title+abstract; LLM-inference-on-FPGA-papers/papers/2505.03745v1.pdf pages 9-11 section VI search phrase input and output token sizes,The abstract accelerates long-context LLM generation while full text reports complete Llama2-7B prefill and decode throughput across token lengths on U280.,PF-854ADC02588B68F7,True,single_work_family; no explicit cross-work release or extension evidence,REC-1C8427A2FAEFACE4,True,unique
305,REC-8C8DCF083E462893,WORK-7AABDC9D131906D0,Compact and Efficient Neural Networks for Image Recognition Based on Learned 2D Separable Transform,X,,7,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-8C8DCF083E462893:title+abstract,"The abstract centers on an unrelated workload (The paper presents a learned two-dimensional separable transform (LST) that can be considered as a new type of computational layer…) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-8C8DCF083E462893,True,unique
306,REC-EEF9D996052FB8A2,WORK-B7CE54A4CCB0BACE,Image processing Application Development on Software Configurable Processor Array,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-EEF9D996052FB8A2:title+abstract,"The abstract centers on an unrelated workload (The software configurable processor finds best use in the embedded systems) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-EEF9D996052FB8A2,True,unique
307,REC-CF124426CCD42DE6,WORK-60B1C9D0623A6E5B,Dataflow & Tiling Strategies in Edge-AI FPGA Accelerators: A Comprehensive Literature Review,C,HLS,8,2,X,False,X_SECONDARY,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-CF124426CCD42DE6:title+abstract,"The abstract identifies the paper as a comprehensive literature review of FPGA dataflow, tiling, and design automation.",,False,,REC-CF124426CCD42DE6,True,unique
308,REC-C4AB2AB8C1CF67B5,WORK-5D5B279866BF5641,FireFly-T: High-Throughput Sparsity Exploitation for Spiking Transformer Acceleration with Dual-Engine Overlay Architecture,B,OVERLAY,10,4,B,True,,OVERLAY,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-C4AB2AB8C1CF67B5:title+abstract,The abstract implements a dual-engine FPGA overlay for sparse spiking-Transformer computation and attention.,PF-8E5AEAFF749B6F92,True,single_work_family; no explicit cross-work release or extension evidence,REC-C4AB2AB8C1CF67B5,True,unique
309,REC-504E4904B99F7C5E,WORK-7E5BEFE3BBF58F02,FPQVAR: Floating Point Quantization for Visual Autoregressive Model with FPGA Hardware Co-design,B,,7,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-504E4904B99F7C5E:title+abstract,The abstract deploys a complete visual autoregressive model on FPGA with low-bit quantization and a two-level pipeline.,PF-7331F2107BC6B050,True,single_work_family; no explicit cross-work release or extension evidence,REC-504E4904B99F7C5E,True,unique
310,REC-55C6CBE6658E4D6D,WORK-E10D2BD8734A5A86,Automating Versatile Time-Series Analysis with Tiny Transformers on Embedded FPGAs,B,PARAMETERIZED_RTL,12,4,C,True,,PARAMETERIZED_RTL,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-55C6CBE6658E4D6D:title+abstract,The abstract presents an automated framework that searches quantized Transformer configurations and generates deployable VHDL for embedded FPGAs.,PF-4EBDD47F47E94583,True,single_work_family; no explicit cross-work release or extension evidence,REC-55C6CBE6658E4D6D,True,unique
311,REC-6FA4AA8C0ADE1CF7,WORK-543487817DE55ABF,FastMamba: A High-Speed and Efficient Mamba Accelerator on FPGA with Accurate Quantization,D,DATAFLOW,9,5,A,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-6FA4AA8C0ADE1CF7:title+abstract,The abstract evaluates Mamba2 prefill and 2.7B-model output decode on a dedicated FPGA accelerator.,PF-5345A35EEB976D35,True,single_work_family; no explicit cross-work release or extension evidence,REC-6FA4AA8C0ADE1CF7,True,unique
312,REC-6001BF8DB461EEBB,WORK-147A4DB2F932B9D4,Efficient Optimization Accelerator Framework for Multistate Ising Problems,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-6001BF8DB461EEBB:title+abstract,"The abstract centers on an unrelated workload (Ising Machines are emerging hardware architectures that efficiently solve NP-Hard combinatorial optimization problems) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-6001BF8DB461EEBB,True,unique
313,REC-C9B23D5F0BA8A1A3,WORK-B70CE0BFC848F2F4,Refining Datapath for Microscaling ViTs,B,,10,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-C9B23D5F0BA8A1A3:title+abstract,The abstract maps every ViT operation including Softmax and LayerNorm to a low-precision FPGA accelerator.,PF-E4E477D5A06C027F,True,single_work_family; no explicit cross-work release or extension evidence,REC-C9B23D5F0BA8A1A3,True,unique
314,REC-BA79F5E84B429763,WORK-6CC82E126E7F7E8D,FPGA-Enabled Machine Learning Applications in Earth Observation: A Systematic Review,X,,7,6,X,False,X_SECONDARY,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-BA79F5E84B429763:title+abstract,"The record identifies itself as a survey, review, overview, guide, or position piece (""FPGA-Enabled Machine Learning Applications in Earth Observation: A Systematic Review""), not primary implementation evidence.",,False,,REC-BA79F5E84B429763,True,unique
315,REC-58EA590C04E33E29,WORK-1290984A89B382E5,A high-sensitivity frequency counter for free-induction-decay signals,X,,5,6,X,False,X_NON_LM_MODEL,,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-58EA590C04E33E29:title+abstract,"The abstract centers on an unrelated workload (Real-time frequency readout of time-dependent pulsed signals with a high sensitivity are key elements in many applications using atomic devices,…) and gives no transformer/LM-relevant compiler, operator, or architecture evidence.",,False,,REC-58EA590C04E33E29,True,unique
316,REC-6304EAE6041C2B77,WORK-70C42CB787DC11F4,CoQMoE: Co-Designed Quantization and Computation Orchestration for Mixture-of-Experts Vision Transformer on FPGA,B,,12,4,B,True,,DATAFLOW,codex-title-abstract-screen,title_abstract,survey/build/phase1_mapping.csv#record_id=REC-6304EAE6041C2B77:title+abstract,The abstract implements quantized mixture-of-experts ViT inference with streaming attention kernels and reusable linear operators on FPGA.,PF-493ECBA6E3575374,True,single_work_family; no explicit cross-work release or extension evidence,REC-6304EAE6041C2B77,True,unique
317,REC-BCC3E9EFF1B93E62,WORK-3D07E20C120729BE,Combining Fault Tolerance Techniques and COTS SoC Accelerators for Payload Processing in Space,X,,5,6,D,True,,,codex-title-abstract-screen,title_abstract+local_full_text,"survey/build/phase1_mapping.csv#record_id=REC-BCC3E9EFF1B93E62:title+abstract;LLM-inference-on-FPGA-papers/papers/2506.12971v1.pdf#text-search=""partial reconfiguration""","The Zynq study combines scrubbing, partial reconfiguration, redundancy, watchdogs, and a fault-tolerant accelerator interface.",PF-5E4813816B931AB0,True,single_work_family; no explicit cross-work release or extension evidence,REC-BCC3E9EFF1B93E62,True,unique
318,REC-69F340FD9A5D9F2E,WORK-FA38C0965552AE57,From Block to Byte: Transforming PCIe SSDs with CXL Memory Protocol and Instruction Annotation,X,,5,6,D,True,,,codex-title-abstract-screen,title_abstract+local_full_text,"survey/build/phase1_mapping.csv#record_id=REC-69F340FD9A5D9F2E:title+abstract;LLM-inference-on-FPGA-papers/papers/2506.15613v1.pdf#text-search=""prototype a CXL-SSD""",The custom FPGA CXL-SSD prototype and cacheability study provide directly transferable host-to-accelerator memory-interface evidence.,PF-C10F0D552C1832D7,True,single_work_family; no explicit cross-work release or extension evidence,REC-69F340FD9A5D9F2E,True,unique
